vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,634,699,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,536,0,30.0,536,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,10.68097,0.0,0.0,0.0,1.915909,0.0,0.401315,0.243024,0.0,,0.214552,0,-1,-1,0,0.098881,0,-1,-1,0,0.214552,0,-1,-1,0,0.173507,0,-1,-1,0
1,634,699,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,536,0,30.0,536,1,0.0,19.940299,0.0,0.0,0.0,2.99267,0.0,0.0,14.188433,0.0,0.0,0.0,2.12306,0.0,0.396298,0.231978,0.0,,0.182836,0,-1,-1,0,0.050373,0,-1,-1,0,0.182836,0,-1,-1,0,0.117537,0,-1,-1,0
1,634,699,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,536,0,30.0,536,1,0.0,49.479478,0.0,0.0,0.0,3.90043,0.0,0.0,34.406716,0.0,0.0,0.0,2.7276,0.0,0.366926,0.238104,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v634_k50.png,0.054104,0,-1,-1,0,0.031716,0,-1,-1,0,0.078358,0,-1,-1,0,0.020522,0,-1,-1,0
1,635,700,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,567,0,30.0,567,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.118166,0.0,0.0,0.0,1.296231,0.0,0.42137,0.339455,0.0,,0.301587,0,-1,-1,0,0.275132,0,-1,-1,0,0.301587,0,-1,-1,0,0.248677,0,-1,-1,0
1,635,700,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,567,0,30.0,567,1,0.0,9.94709,0.0,0.0,0.0,2.29701,0.0,0.0,8.368607,0.0,0.0,0.0,1.937337,0.0,0.438376,0.304413,0.0,,0.21164,0,-1,-1,0,0.186949,0,-1,-1,0,0.21164,0,-1,-1,0,0.171076,0,-1,-1,0
1,635,700,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,567,0,30.0,567,1,0.0,14.89418,0.0,0.0,0.0,2.700479,0.0,0.0,12.694885,0.0,0.0,0.0,2.310832,0.0,0.444331,0.292349,0.0,,0.174603,0,-1,-1,0,0.05291,0,-1,-1,0,0.174603,0,-1,-1,0,0.141093,0,-1,-1,0
1,635,700,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,567,0,30.0,567,1,0.0,19.78836,0.0,0.0,0.0,2.983925,0.0,0.0,17.015873,0.0,0.0,0.0,2.570452,0.0,0.44614,0.280726,0.0,,0.038801,0,-1,-1,0,0.132275,0,-1,-1,0,0.038801,0,-1,-1,0,0.114638,0,-1,-1,0
1,635,700,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,567,0,30.0,567,1,0.0,49.259259,0.0,0.0,0.0,3.894642,0.0,0.0,41.954145,0.0,0.0,0.0,3.337272,0.0,0.438849,0.260546,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v635_k50.png,0.021164,0,-1,-1,0,0.058201,0,-1,-1,0,0.024691,0,-1,-1,0,0.024691,0,-1,-1,0
1,636,701,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1056,0,30.0,1056,1,0.0,4.832386,0.0,0.0,0.0,1.550468,0.0,0.0,2.162879,0.0,0.0,0.0,0.478511,0.0,0.158318,0.117321,0.0,,0.350725,0,-1,-1,0,0.285024,0,-1,-1,0,0.350725,0,-1,-1,0,0.298551,0,-1,-1,0
1,636,701,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1056,0,30.0,1056,1,0.0,9.571023,0.0,0.0,0.0,2.209249,0.0,0.0,3.626894,0.0,0.0,0.0,0.691507,0.0,0.157302,0.102323,0.0,,0.177778,0,-1,-1,0,0.183575,0,-1,-1,0,0.158454,0,-1,-1,0,0.213527,0,-1,-1,0
1,636,701,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1056,0,30.0,1056,1,0.0,14.307765,0.0,0.0,0.0,2.595395,0.0,0.0,5.15625,0.0,0.0,0.0,0.824267,0.0,0.15676,0.094839,0.0,,0.119807,0,-1,-1,0,0.13913,0,-1,-1,0,0.100483,0,-1,-1,0,0.171014,0,-1,-1,0
1,636,701,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1056,0,30.0,1056,1,0.0,19.042614,0.0,0.0,0.0,2.86959,0.0,0.0,6.70928,0.0,0.0,0.0,0.919533,0.0,0.156376,0.090527,0.0,,0.110145,0,-1,-1,0,0.075362,0,-1,-1,0,0.077295,0,-1,-1,0,0.064734,0,-1,-1,0
1,636,701,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1056,0,30.0,1056,1,0.0,47.395833,0.0,0.0,0.0,3.743391,0.0,0.0,15.592803,0.0,0.0,0.0,1.182907,0.0,0.143124,0.100662,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v636_k50.png,0.069565,0,-1,-1,0,0.037681,0,-1,-1,0,0.034783,0,-1,-1,0,0.039614,0,-1,-1,0
1,637,702,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,572,0,30.0,572,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.66958,0.0,0.0,0.0,1.516911,0.0,0.417847,0.308534,0.0,,0.445804,0,-1,-1,0,0.34965,0,-1,-1,0,0.445804,0,-1,-1,0,0.381119,0,-1,-1,0
1,637,702,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,572,0,30.0,572,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,9.526224,0.0,0.0,0.0,2.234527,0.0,0.434052,0.263166,0.0,,0.166084,0,-1,-1,0,0.237762,0,-1,-1,0,0.166084,0,-1,-1,0,0.253497,0,-1,-1,0
1,637,702,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,572,0,30.0,572,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,14.491259,0.0,0.0,0.0,2.657404,0.0,0.443827,0.248198,0.0,,0.20979,0,-1,-1,0,0.157343,0,-1,-1,0,0.20979,0,-1,-1,0,0.18007,0,-1,-1,0
1,637,702,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,572,0,30.0,572,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,19.43007,0.0,0.0,0.0,2.951818,0.0,0.445979,0.24489,0.0,,0.083916,0,-1,-1,0,0.06993,0,-1,-1,0,0.085664,0,-1,-1,0,0.08042,0,-1,-1,0
1,637,702,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,572,0,30.0,572,1,0.0,49.286713,0.0,0.0,0.0,3.894589,0.0,0.0,47.732517,0.0,0.0,0.0,3.829156,0.0,0.436825,0.246128,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v637_k50.png,0.008741,0,-1,-1,0,0.045455,0,-1,-1,0,0.02972,0,-1,-1,0,0.015734,0,-1,-1,0
1,638,703,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,153,0,12.0,153,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.588235,0.0,0.0,0.0,1.104761,0.0,0.491013,0.514619,0.0,,0.163399,0,-1,-1,0,0.098039,0,-1,-1,0,0.196078,0,-1,-1,0,0.098039,0,-1,-1,0
1,638,703,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,153,0,12.0,153,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,7.359477,0.0,0.0,0.0,1.697658,0.0,0.55253,0.51649,0.0,,0.254902,0,-1,-1,0,0.019608,0,-1,-1,0,0.248366,0,-1,-1,0,0.026144,0,-1,-1,0
1,638,703,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,153,0,12.0,153,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,11.313725,0.0,0.0,0.0,2.052421,0.0,0.578626,0.504552,0.0,,0.0,0,-1,-1,0,0.03268,0,-1,-1,0,0.006536,0,-1,-1,0,0.019608,0,-1,-1,0
1,638,703,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,153,0,12.0,153,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,15.143791,0.0,0.0,0.0,2.284018,0.0,0.586572,0.499372,0.0,,0.0,0,-1,-1,0,0.019608,0,-1,-1,0,0.0,0,-1,-1,0,0.124183,0,-1,-1,0
1,638,703,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,153,0,12.0,153,1,0.0,49.960784,0.0,0.0,0.0,3.911187,0.0,0.0,37.856209,0.0,0.0,0.0,3.000593,0.0,0.590525,0.51376,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v638_k50.png,0.006536,0,-1,-1,0,0.006536,0,-1,-1,0,0.006536,0,-1,-1,0,0.013072,0,-1,-1,0
1,639,704,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,331,0,16.0,331,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.413897,0.0,0.0,0.0,1.04679,0.0,0.23565,0.226321,0.0,,0.329305,0,-1,-1,0,0.347432,0,-1,-1,0,0.329305,0,-1,-1,0,0.138973,0,-1,-1,0
1,639,704,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,331,0,16.0,331,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,7.151057,0.0,0.0,0.0,1.675854,0.0,0.262462,0.215929,0.0,,0.057402,0,-1,-1,0,0.283988,0,-1,-1,0,0.066465,0,-1,-1,0,0.154079,0,-1,-1,0
1,639,704,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,331,0,16.0,331,1,0.0,14.963746,0.0,0.0,0.0,2.705239,0.0,0.0,10.583082,0.0,0.0,0.0,1.9739,0.0,0.262503,0.20777,0.0,,0.039275,0,-1,-1,0,0.223565,0,-1,-1,0,0.042296,0,-1,-1,0,0.126888,0,-1,-1,0
1,639,704,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,331,0,16.0,331,1,0.0,19.918429,0.0,0.0,0.0,2.990314,0.0,0.0,13.359517,0.0,0.0,0.0,2.095211,0.0,0.259178,0.201349,0.0,,0.063444,0,-1,-1,0,0.126888,0,-1,-1,0,0.063444,0,-1,-1,0,0.126888,0,-1,-1,0
1,639,704,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,331,0,16.0,331,1,0.0,49.138973,0.0,0.0,0.0,3.883418,0.0,0.0,24.344411,0.0,0.0,0.0,2.017592,0.0,0.234935,0.179087,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v639_k50.png,0.021148,0,-1,-1,0,0.063444,0,-1,-1,0,0.018127,0,-1,-1,0,0.015106,0,-1,-1,0
1,640,708,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,297,0,25.0,297,1,0.0,4.838384,0.0,0.0,0.0,1.568159,0.0,0.0,3.993266,0.0,0.0,0.0,1.278248,0.0,0.522189,0.497211,0.0,,0.326599,0,-1,-1,0,0.23569,0,-1,-1,0,0.326599,0,-1,-1,0,0.282828,0,-1,-1,0
1,640,708,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,297,0,25.0,297,1,0.0,9.515152,0.0,0.0,0.0,2.228541,0.0,0.0,8.343434,0.0,0.0,0.0,1.968919,0.0,0.573842,0.446754,0.0,,0.20202,0,-1,-1,0,0.188552,0,-1,-1,0,0.10101,0,-1,-1,0,0.13468,0,-1,-1,0
1,640,708,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,297,0,25.0,297,1,0.0,14.191919,0.0,0.0,0.0,2.619273,0.0,0.0,12.868687,0.0,0.0,0.0,2.380556,0.0,0.599327,0.414825,0.0,,0.016835,0,-1,-1,0,0.138047,0,-1,-1,0,0.164983,0,-1,-1,0,0.205387,0,-1,-1,0
1,640,708,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,297,0,25.0,297,1,0.0,18.787879,0.0,0.0,0.0,2.883708,0.0,0.0,17.23569,0.0,0.0,0.0,2.647181,0.0,0.600588,0.398252,0.0,,0.020202,0,-1,-1,0,0.117845,0,-1,-1,0,0.037037,0,-1,-1,0,0.043771,0,-1,-1,0
1,640,708,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,297,0,25.0,297,1,0.0,46.686869,0.0,0.0,0.0,3.773453,0.0,0.0,43.215488,0.0,0.0,0.0,3.467726,0.0,0.567292,0.384494,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v640_k50.png,0.0,0,-1,-1,0,0.084175,0,-1,-1,0,0.006734,0,-1,-1,0,0.016835,0,-1,-1,0
1,641,709,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,546,0,30.0,546,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.498168,0.0,0.0,0.0,1.037072,0.0,0.261477,0.193695,0.0,,0.29304,0,-1,-1,0,0.375458,0,-1,-1,0,0.300366,0,-1,-1,0,0.318681,0,-1,-1,0
1,641,709,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,546,0,30.0,546,1,0.0,9.945055,0.0,0.0,0.0,2.296796,0.0,0.0,6.846154,0.0,0.0,0.0,1.537395,0.0,0.261349,0.16955,0.0,,0.227106,0,-1,-1,0,0.223443,0,-1,-1,0,0.194139,0,-1,-1,0,0.184982,0,-1,-1,0
1,641,709,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,546,0,30.0,546,1,0.0,14.89011,0.0,0.0,0.0,2.700187,0.0,0.0,10.135531,0.0,0.0,0.0,1.813513,0.0,0.258743,0.168727,0.0,,0.115385,0,-1,-1,0,0.159341,0,-1,-1,0,0.115385,0,-1,-1,0,0.106227,0,-1,-1,0
1,641,709,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,546,0,30.0,546,1,0.0,19.78022,0.0,0.0,0.0,2.983471,0.0,0.0,13.380952,0.0,0.0,0.0,2.003826,0.0,0.257085,0.172682,0.0,,0.122711,0,-1,-1,0,0.124542,0,-1,-1,0,0.122711,0,-1,-1,0,0.117216,0,-1,-1,0
1,641,709,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,546,0,30.0,546,1,0.0,49.230769,0.0,0.0,0.0,3.893973,0.0,0.0,30.578755,0.0,0.0,0.0,2.452981,0.0,0.239955,0.168366,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v641_k50.png,0.016484,0,-1,-1,0,0.032967,0,-1,-1,0,0.014652,0,-1,-1,0,0.02381,0,-1,-1,0
1,642,710,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,574,0,30.0,574,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.956446,0.0,0.0,0.0,1.254514,0.0,0.461963,0.403475,0.0,,0.264808,0,-1,-1,0,0.268293,0,-1,-1,0,0.228223,0,-1,-1,0,0.240418,0,-1,-1,0
1,642,710,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,574,0,30.0,574,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,8.250871,0.0,0.0,0.0,1.935713,0.0,0.492599,0.349395,0.0,,0.087108,0,-1,-1,0,0.080139,0,-1,-1,0,0.081882,0,-1,-1,0,0.172474,0,-1,-1,0
1,642,710,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,574,0,30.0,574,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,12.611498,0.0,0.0,0.0,2.330101,0.0,0.502451,0.326099,0.0,,0.067944,0,-1,-1,0,0.090592,0,-1,-1,0,0.073171,0,-1,-1,0,0.134146,0,-1,-1,0
1,642,710,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,574,0,30.0,574,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,16.972125,0.0,0.0,0.0,2.601391,0.0,0.505462,0.314525,0.0,,0.041812,0,-1,-1,0,0.06446,0,-1,-1,0,0.054007,0,-1,-1,0,0.08885,0,-1,-1,0
1,642,710,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,574,0,30.0,574,1,0.0,49.979094,0.0,0.0,0.0,3.911578,0.0,0.0,43.482578,0.0,0.0,0.0,3.464915,0.0,0.490411,0.309073,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v642_k50.png,0.006969,0,-1,-1,0,0.027875,0,-1,-1,0,0.006969,0,-1,-1,0,0.026132,0,-1,-1,0
1,643,711,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,621,0,30.0,621,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,2.433172,0.0,0.0,0.0,0.584606,0.0,0.201006,0.151585,0.0,,0.365539,0,-1,-1,0,0.270531,0,-1,-1,0,0.365539,0,-1,-1,0,0.297907,0,-1,-1,0
1,643,711,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,621,0,30.0,621,1,0.0,9.869565,0.0,0.0,0.0,2.287077,0.0,0.0,4.228663,0.0,0.0,0.0,0.842905,0.0,0.201258,0.141378,0.0,,0.230274,0,-1,-1,0,0.199678,0,-1,-1,0,0.230274,0,-1,-1,0,0.227053,0,-1,-1,0
1,643,711,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,621,0,30.0,621,1,0.0,14.73913,0.0,0.0,0.0,2.68584,0.0,0.0,6.066023,0.0,0.0,0.0,0.999796,0.0,0.203765,0.135238,0.0,,0.190016,0,-1,-1,0,0.05314,0,-1,-1,0,0.190016,0,-1,-1,0,0.05153,0,-1,-1,0
1,643,711,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,621,0,30.0,621,1,0.0,19.652174,0.0,0.0,0.0,2.973522,0.0,0.0,7.847021,0.0,0.0,0.0,1.105138,0.0,0.204543,0.130565,0.0,,0.111111,0,-1,-1,0,0.05475,0,-1,-1,0,0.114332,0,-1,-1,0,0.05475,0,-1,-1,0
1,643,711,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,621,0,30.0,621,1,0.0,48.879227,0.0,0.0,0.0,3.881798,0.0,0.0,18.283414,0.0,0.0,0.0,1.427641,0.0,0.187294,0.139339,0.0,/home/panagiotis/Desktop/ESORICS3SIM/BELGIUMTRACKING/outputs/route_map_v643_k50.png,0.041868,0,-1,-1,0,0.028986,0,-1,-1,0,0.040258,0,-1,-1,0,0.014493,0,-1,-1,0
