vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,80,80,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1281,0,30.0,1281,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,10.355972,0.0,0.0,0.0,1.919834,0.0,0.226631,0.123515,0.0,,0.174863,0,-1,-1,0,0.095238,0,-1,-1,0,0.178767,0,-1,-1,0,0.063232,0,-1,-1,0
1,80,80,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1281,0,30.0,1281,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,14.277127,0.0,0.0,0.0,2.203322,0.0,0.22495,0.125283,0.0,,0.161593,0,-1,-1,0,0.077283,0,-1,-1,0,0.161593,0,-1,-1,0,0.142857,0,-1,-1,0
1,80,80,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1281,0,30.0,1281,1,0.0,49.995316,0.0,0.0,0.0,3.911927,0.0,0.0,35.252927,0.0,0.0,0.0,2.865237,0.0,0.217874,0.126225,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v80_k50.png,0.003903,0,-1,-1,0,0.055425,0,-1,-1,0,0.017955,0,-1,-1,0,0.017955,0,-1,-1,0
1,81,81,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,644,0,30.0,644,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.913043,0.0,0.0,0.0,1.199414,0.0,0.364972,0.271931,0.0,,0.352484,0,-1,-1,0,0.254658,0,-1,-1,0,0.352484,0,-1,-1,0,0.163043,0,-1,-1,0
1,81,81,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,644,0,30.0,644,1,0.0,9.953416,0.0,0.0,0.0,2.297677,0.0,0.0,7.776398,0.0,0.0,0.0,1.764196,0.0,0.377939,0.227819,0.0,,0.302795,0,-1,-1,0,0.169255,0,-1,-1,0,0.304348,0,-1,-1,0,0.256211,0,-1,-1,0
1,81,81,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,644,0,30.0,644,1,0.0,14.860248,0.0,0.0,0.0,2.697655,0.0,0.0,11.658385,0.0,0.0,0.0,2.090831,0.0,0.380882,0.220644,0.0,,0.14441,0,-1,-1,0,0.091615,0,-1,-1,0,0.147516,0,-1,-1,0,0.060559,0,-1,-1,0
1,81,81,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,644,0,30.0,644,1,0.0,19.813665,0.0,0.0,0.0,2.985337,0.0,0.0,15.560559,0.0,0.0,0.0,2.322586,0.0,0.377882,0.212838,0.0,,0.062112,0,-1,-1,0,0.086957,0,-1,-1,0,0.113354,0,-1,-1,0,0.049689,0,-1,-1,0
1,81,81,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,644,0,30.0,644,1,0.0,49.301242,0.0,0.0,0.0,3.895408,0.0,0.0,38.622671,0.0,0.0,0.0,3.041367,0.0,0.369777,0.204016,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v81_k50.png,0.017081,0,-1,-1,0,0.023292,0,-1,-1,0,0.009317,0,-1,-1,0,0.013975,0,-1,-1,0
1,82,82,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,429,0,23.0,429,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.240093,0.0,0.0,0.0,1.352617,0.0,0.398956,0.326386,0.0,,0.356643,0,-1,-1,0,0.156177,0,-1,-1,0,0.356643,0,-1,-1,0,0.30303,0,-1,-1,0
1,82,82,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,429,0,23.0,429,1,0.0,9.811189,0.0,0.0,0.0,2.280137,0.0,0.0,8.918415,0.0,0.0,0.0,2.078324,0.0,0.445559,0.29377,0.0,,0.2331,0,-1,-1,0,0.081585,0,-1,-1,0,0.083916,0,-1,-1,0,0.083916,0,-1,-1,0
