vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,151,159,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,289,0,20.0,289,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.550173,0.0,0.0,0.0,1.483995,0.0,0.389576,0.322637,0.0,,0.439446,0,-1,-1,0,0.32872,0,-1,-1,0,0.138408,0,-1,-1,0,0.193772,0,-1,-1,0
1,151,159,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,289,0,20.0,289,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,9.186851,0.0,0.0,0.0,2.171519,0.0,0.404191,0.288145,0.0,,0.038062,0,-1,-1,0,0.058824,0,-1,-1,0,0.048443,0,-1,-1,0,0.065744,0,-1,-1,0
1,151,159,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,289,0,20.0,289,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,13.99308,0.0,0.0,0.0,2.593063,0.0,0.409058,0.269905,0.0,,0.266436,0,-1,-1,0,0.114187,0,-1,-1,0,0.266436,0,-1,-1,0,0.321799,0,-1,-1,0
1,151,159,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,289,0,20.0,289,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,18.653979,0.0,0.0,0.0,2.870895,0.0,0.404753,0.267358,0.0,,0.013841,0,-1,-1,0,0.048443,0,-1,-1,0,0.017301,0,-1,-1,0,0.044983,0,-1,-1,0
1,151,159,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,289,0,20.0,289,1,0.0,49.920415,0.0,0.0,0.0,3.909891,0.0,0.0,43.84083,0.0,0.0,0.0,3.570555,0.0,0.371091,0.272484,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v151_k50.png,0.010381,0,-1,-1,0,0.051903,0,-1,-1,0,0.010381,0,-1,-1,0,0.024221,0,-1,-1,0
1,152,160,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,548,0,30.0,548,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,2.843066,0.0,0.0,0.0,0.761208,0.0,0.250152,0.197876,0.0,,0.436131,0,-1,-1,0,0.25,0,-1,-1,0,0.436131,0,-1,-1,0,0.392336,0,-1,-1,0
1,152,160,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,548,0,30.0,548,1,0.0,9.959854,0.0,0.0,0.0,2.298355,0.0,0.0,5.273723,0.0,0.0,0.0,1.118778,0.0,0.256177,0.181792,0.0,,0.321168,0,-1,-1,0,0.182482,0,-1,-1,0,0.083942,0,-1,-1,0,0.096715,0,-1,-1,0
1,152,160,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,548,0,30.0,548,1,0.0,14.919708,0.0,0.0,0.0,2.702305,0.0,0.0,7.739051,0.0,0.0,0.0,1.328317,0.0,0.255361,0.180803,0.0,,0.069343,0,-1,-1,0,0.111314,0,-1,-1,0,0.255474,0,-1,-1,0,0.189781,0,-1,-1,0
1,152,160,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,548,0,30.0,548,1,0.0,19.837591,0.0,0.0,0.0,2.98668,0.0,0.0,10.138686,0.0,0.0,0.0,1.470042,0.0,0.25396,0.180365,0.0,,0.020073,0,-1,-1,0,0.144161,0,-1,-1,0,0.027372,0,-1,-1,0,0.133212,0,-1,-1,0
1,152,160,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,548,0,30.0,548,1,0.0,49.281022,0.0,0.0,0.0,3.894433,0.0,0.0,22.259124,0.0,0.0,0.0,1.808965,0.0,0.241595,0.176336,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v152_k50.png,0.010949,0,-1,-1,0,0.029197,0,-1,-1,0,0.027372,0,-1,-1,0,0.027372,0,-1,-1,0
